"","player_name","good_cov_preds","grade_OE","season","down","distance","week","defense","offense","qb","coverage_grade","primary_coverage","EPA","season_position","game_id","play_id"
"192","Jaquan Brisker",0.733512371778488,0.214397628221512,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.617,"S",23805,5117979
"193","Eddie Jackson",0.996004614979029,-0.0480946149790287,2023,1,0,1,"CHI","GB","Jordan Love",0.5,1,-0.617,"S",23805,5117979
"194","Jack Sanborn",0.854532554745674,-0.874622554745674,2023,1,0,1,"CHI","GB","Jordan Love",-1,0,-0.617,"LB",23805,5117979
"195","Tremaine Edmunds",0.782137125730515,0.197772874269485,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.617,"LB",23805,5117979
"196","Jaylon Johnson",0.856057986617088,0.199432013382912,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.617,"CB",23805,5117979
"197","T.J. Edwards",0.808028638362885,0.171881361637115,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.617,"LB",23805,5117979
"198","Tyrique Stevenson",0.836229532957077,0.219260467042923,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.617,"CB",23805,5117979
"199","Eddie Jackson",0.860797479748726,0.0871125202512741,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-1.601,"S",23805,5117998
"200","T.J. Edwards",0.80078598856926,0.17912401143074,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-1.601,"LB",23805,5117998
"201","Tyrique Stevenson",0.99634083150886,0.05914916849114,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-1.601,"CB",23805,5117998
"202","Jaquan Brisker",0.838431552052498,0.109478447947502,2023,3,0,1,"CHI","GB","Jordan Love",0.5,0,-1.601,"S",23805,5117998
"203","Kyler Gordon",0.828131929039955,-0.772641929039955,2023,3,0,1,"CHI","GB","Jordan Love",-0.5,0,-1.601,"CB",23805,5117998
"204","Jaylon Johnson",0.853161260485649,0.202328739514351,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-1.601,"CB",23805,5117998
"205","Tremaine Edmunds",0.901290327310562,0.0786196726894379,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-1.601,"LB",23805,5117998
"206","Quay Walker",0.731077820062637,0.248832179937363,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-0.025,"LB",23805,5118071
"207","Jaire Alexander",0.764251857995987,-0.708761857995987,2023,1,0,1,"GB","CHI","Justin Fields",-0.5,0,-0.025,"CB",23805,5118071
"208","Darnell Savage",0.989704082719982,-0.0417940827199817,2023,1,0,1,"GB","CHI","Justin Fields",0,1,-0.025,"S",23805,5118071
"209","De'Vondre Campbell",0.996321452548727,-0.0164114525487274,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-0.025,"LB",23805,5118071
"210","Rasul Douglas",0.803430795669556,-0.747940795669556,2023,1,0,1,"GB","CHI","Justin Fields",-0.5,0,-0.025,"CB",23805,5118071
"211","Keisean Nixon",0.791761085391045,0.263728914608955,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-0.025,"CB",23805,5118071
"212","Rudy Ford",0.950069047510624,-0.00215904751062393,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-0.025,"S",23805,5118071
"213","Rasul Douglas",0.77306792140007,0.28242207859993,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-1.656,"CB",23805,5118080
"214","Keisean Nixon",0.849736303091049,0.205753696908951,2023,2,0,1,"GB","CHI","Justin Fields",0,1,-1.656,"CB",23805,5118080
"215","De'Vondre Campbell",0.91497278958559,0.0649372104144096,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-1.656,"LB",23805,5118080
"216","Rudy Ford",0.996022404637188,-0.0481124046371877,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-1.656,"S",23805,5118080
"217","Darnell Savage",0.864866405725479,0.0830435942745209,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-1.656,"S",23805,5118080
"218","Jaire Alexander",0.77306792140007,0.28242207859993,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-1.656,"CB",23805,5118080
"219","Jaire Alexander",0.728786706924438,-0.673296706924438,2023,3,0,1,"GB","CHI","Justin Fields",-0.5,0,-0.741,"CB",23805,5118093
"220","Quay Walker",0.843674540519714,0.136235459480286,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-0.741,"LB",23805,5118093
"221","Rudy Ford",0.812875092029572,0.135034907970428,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-0.741,"S",23805,5118093
"222","De'Vondre Campbell",0.790336415171623,0.189573584828377,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-0.741,"LB",23805,5118093
"223","Keisean Nixon",0.728786706924438,0.326703293075562,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-0.741,"CB",23805,5118093
"224","Rasul Douglas",0.831631317734718,0.223858682265282,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-0.741,"CB",23805,5118093
"225","Darnell Savage",0.919450521469116,0.0284594785308838,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-0.741,"S",23805,5118093
"226","Jaylon Johnson",0.840342953801155,0.215147046198845,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.676,"CB",23805,5118128
"227","T.J. Edwards",0.814796760678291,0.165113239321709,2023,1,0,1,"CHI","GB","Jordan Love",0.25,0,-0.676,"LB",23805,5118128
"228","Tyrique Stevenson",0.998270708252676,-0.942780708252676,2023,1,0,1,"CHI","GB","Jordan Love",-0.5,0,-0.676,"CB",23805,5118128
"229","Eddie Jackson",0.846214219927788,-0.898304219927788,2023,1,0,1,"CHI","GB","Jordan Love",-0.5,0,-0.676,"S",23805,5118128
"230","Tremaine Edmunds",0.912284590303898,0.0676254096961021,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.676,"LB",23805,5118128
"231","Jaquan Brisker",0.764667734503746,0.183242265496254,2023,1,0,1,"CHI","GB","Jordan Love",0,1,-0.676,"S",23805,5118128
"232","Kyler Gordon",0.760358795523643,0.295131204476356,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.676,"CB",23805,5118128
"233","Tyrique Stevenson",0.988344067707658,0.0671459322923422,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.956,"CB",23805,5118139
"234","T.J. Edwards",0.82351291179657,0.15639708820343,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.956,"LB",23805,5118139
"235","Jaquan Brisker",0.919823594391346,-0.971913594391346,2023,2,0,1,"CHI","GB","Jordan Love",-1,1,-0.956,"S",23805,5118139
"236","Kyler Gordon",0.886483937501907,0.169006062498093,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.956,"CB",23805,5118139
"237","Jaylon Johnson",0.785321921110153,0.270168078889847,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.956,"CB",23805,5118139
"238","Eddie Jackson",0.727383762598038,0.220526237401962,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.956,"S",23805,5118139
"239","Tremaine Edmunds",0.839359119534492,0.140550880465508,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.956,"LB",23805,5118139
"240","Tyrique Stevenson",0.888565361499786,0.166924638500214,2023,3,0,1,"CHI","GB","Jordan Love",0,0,3.211,"CB",23805,5118143
"241","Jaylon Johnson",0.876622512936592,-0.821132512936592,2023,3,0,1,"CHI","GB","Jordan Love",-0.5,0,3.211,"CB",23805,5118143
"242","Tremaine Edmunds",0.86554878950119,-0.88563878950119,2023,3,0,1,"CHI","GB","Jordan Love",-0.5,1,3.211,"LB",23805,5118143
"243","Kyler Gordon",0.998019123217091,0.057470876782909,2023,3,0,1,"CHI","GB","Jordan Love",0,0,3.211,"CB",23805,5118143
"244","Jaquan Brisker",0.929233245551586,0.0186767544484139,2023,3,0,1,"CHI","GB","Jordan Love",0,0,3.211,"S",23805,5118143
"245","T.J. Edwards",0.745885193347931,0.234024806652069,2023,3,0,1,"CHI","GB","Jordan Love",0,0,3.211,"LB",23805,5118143
"246","Eddie Jackson",0.992333910893649,-0.0444239108936489,2023,3,0,1,"CHI","GB","Jordan Love",0,0,3.211,"S",23805,5118143
"247","Eddie Jackson",0.805391013622284,0.142518986377716,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.423,"S",23805,5118153
"248","T.J. Edwards",0.991000675596297,-0.0110906755962968,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.423,"LB",23805,5118153
"249","Kyler Gordon",0.837029442191124,0.218460557808876,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.423,"CB",23805,5118153
"250","Jaquan Brisker",0.932282522320747,0.0156274776792526,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.423,"S",23805,5118153
"251","Jaylon Johnson",0.81800165772438,0.237488342275619,2023,1,0,1,"CHI","GB","Jordan Love",0.25,1,-0.423,"CB",23805,5118153
"252","Tyrique Stevenson",0.931997500360012,0.123492499639988,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.423,"CB",23805,5118153
"253","Tremaine Edmunds",0.875073313713074,0.104836686286926,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.423,"LB",23805,5118153
"254","Jaylon Johnson",0.896402485668659,0.159087514331341,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-2.519,"CB",23805,5118162
"255","Tyrique Stevenson",0.7998356372118,0.2556543627882,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-2.519,"CB",23805,5118162
"256","T.J. Edwards",0.837205022573471,0.142704977426529,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-2.519,"LB",23805,5118162
"257","Jaquan Brisker",0.919042222201824,0.0288677777981758,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-2.519,"S",23805,5118162
"258","Tremaine Edmunds",0.901396855711937,-0.921486855711937,2023,2,0,1,"CHI","GB","Jordan Love",-0.5,0,-2.519,"LB",23805,5118162
"259","Eddie Jackson",0.90470927208662,0.0432007279133797,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-2.519,"S",23805,5118162
"260","Kyler Gordon",0.878320470452309,0.177169529547691,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-2.519,"CB",23805,5118162
"261","T.J. Edwards",0.951518837362528,0.0283911626374722,2023,2,0,1,"CHI","GB","Jordan Love",0,0,2.726,"LB",23805,5118251
"262","Jack Sanborn",0.991499369964004,-0.0115893699640036,2023,2,0,1,"CHI","GB","Jordan Love",0,1,2.726,"LB",23805,5118251
"263","Tyrique Stevenson",0.860874995589256,0.194615004410744,2023,2,0,1,"CHI","GB","Jordan Love",0,0,2.726,"CB",23805,5118251
"264","Jaylon Johnson",0.7998356372118,0.2556543627882,2023,2,0,1,"CHI","GB","Jordan Love",0,0,2.726,"CB",23805,5118251
"265","Tremaine Edmunds",0.853153377771378,0.126756622228622,2023,2,0,1,"CHI","GB","Jordan Love",0,0,2.726,"LB",23805,5118251
"266","Eddie Jackson",0.78289507329464,0.16501492670536,2023,2,0,1,"CHI","GB","Jordan Love",0,0,2.726,"S",23805,5118251
"267","Jaquan Brisker",0.903784029185772,0.0441259708142281,2023,2,0,1,"CHI","GB","Jordan Love",0,0,2.726,"S",23805,5118251
"268","De'Vondre Campbell",0.839955314993858,0.139954685006142,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-2.107,"LB",23805,5118317
"269","Jaire Alexander",0.798848927021027,0.256641072978973,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-2.107,"CB",23805,5118317
"270","Quay Walker",0.996245039626956,-0.016335039626956,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-2.107,"LB",23805,5118317
"271","Darnell Savage",0.814433887600899,0.133476112399101,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-2.107,"S",23805,5118317
"272","Rudy Ford",0.989369959570467,-0.0414599595704675,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-2.107,"S",23805,5118317
"273","Rasul Douglas",0.991771412082016,0.0637185879179835,2023,1,0,1,"GB","CHI","Justin Fields",0,0,-2.107,"CB",23805,5118317
"274","Rasul Douglas",0.990273522213101,0.0652164777868986,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-0.712,"CB",23805,5118326
"275","De'Vondre Campbell",0.994395812507719,-0.0144858125077188,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-0.712,"LB",23805,5118326
"276","Keisean Nixon",0.990273522213101,0.0652164777868986,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-0.712,"CB",23805,5118326
"277","Quay Walker",0.993450718466192,-0.0135407184661925,2023,2,0,1,"GB","CHI","Justin Fields",0,1,-0.712,"LB",23805,5118326
"278","Jaire Alexander",0.919135548174381,0.136354451825619,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-0.712,"CB",23805,5118326
"279","Darnell Savage",0.996222679736093,-0.0483126797360927,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-0.712,"S",23805,5118326
"280","Rudy Ford",0.993765690363944,-0.0458556903639436,2023,2,0,1,"GB","CHI","Justin Fields",0,0,-0.712,"S",23805,5118326
"281","Quay Walker",0.996235929429531,-0.0163259294295311,2023,3,0,1,"GB","CHI","Justin Fields",0,0,0.008,"LB",23805,5118335
"282","Darnell Savage",0.701852560043335,0.246057439956665,2023,3,0,1,"GB","CHI","Justin Fields",0,0,0.008,"S",23805,5118335
"283","Keisean Nixon",0.812875092029572,0.242614907970428,2023,3,0,1,"GB","CHI","Justin Fields",0,0,0.008,"CB",23805,5118335
"284","Jaire Alexander",0.811446532607079,0.244043467392921,2023,3,0,1,"GB","CHI","Justin Fields",0,0,0.008,"CB",23805,5118335
"285","Rudy Ford",0.866455778479576,0.0814542215204239,2023,3,0,1,"GB","CHI","Justin Fields",0,0,0.008,"S",23805,5118335
"286","Rasul Douglas",0.882250741124153,0.173239258875847,2023,3,0,1,"GB","CHI","Justin Fields",0,1,0.008,"CB",23805,5118335
"287","Carrington Valentine",0.83578322827816,0.21970677172184,2023,3,0,1,"GB","CHI","Justin Fields",0,0,0.008,"CB",23805,5118335
"288","Tremaine Edmunds",0.739356011152267,0.240553988847733,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.855,"LB",23805,5118377
"289","Tyrique Stevenson",0.996612965594977,0.0588770344050229,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.855,"CB",23805,5118377
"290","Kyler Gordon",0.913933873176575,-0.858443873176575,2023,2,0,1,"CHI","GB","Jordan Love",-0.25,0,-0.855,"CB",23805,5118377
"291","Jaquan Brisker",0.799444958567619,0.148465041432381,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.855,"S",23805,5118377
"292","Jaylon Johnson",0.870625391602516,0.184864608397484,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.855,"CB",23805,5118377
"293","Eddie Jackson",0.996235929429531,-0.0483259294295311,2023,2,0,1,"CHI","GB","Jordan Love",0,0,-0.855,"S",23805,5118377
"294","T.J. Edwards",0.993765690363944,-1.01385569036394,2023,2,0,1,"CHI","GB","Jordan Love",-0.5,1,-0.855,"LB",23805,5118377
"295","Kyler Gordon",0.846632048487663,0.208857951512337,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-0.216,"CB",23805,5118383
"296","Eddie Jackson",0.811446532607079,0.136463467392921,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-0.216,"S",23805,5118383
"297","Tyrique Stevenson",0.812875092029572,0.242614907970428,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-0.216,"CB",23805,5118383
"298","Jaquan Brisker",0.866455778479576,0.0814542215204239,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-0.216,"S",23805,5118383
"299","T.J. Edwards",0.790336415171623,0.189573584828377,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-0.216,"LB",23805,5118383
"300","Tremaine Edmunds",0.850727915763855,0.129182084236145,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-0.216,"LB",23805,5118383
"301","Jaylon Johnson",0.864008978009224,0.191481021990776,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-0.216,"CB",23805,5118383
"302","Eddie Jackson",0.989217670634389,-0.0413076706343889,2023,4,0,1,"CHI","GB","Jordan Love",0,0,5.568,"S",23805,5118394
"303","Jaylon Johnson",0.876556470990181,-0.821066470990181,2023,4,0,1,"CHI","GB","Jordan Love",-0.25,0,5.568,"CB",23805,5118394
"304","Kyler Gordon",0.897446177899837,-0.841956177899837,2023,4,0,1,"CHI","GB","Jordan Love",-0.5,0,5.568,"CB",23805,5118394
"305","T.J. Edwards",0.845197409391403,-0.865287409391403,2023,4,0,1,"CHI","GB","Jordan Love",-0.5,1,5.568,"LB",23805,5118394
"306","Tremaine Edmunds",0.998270708252676,-0.0183607082526758,2023,4,0,1,"CHI","GB","Jordan Love",0.25,0,5.568,"LB",23805,5118394
"307","Tyrique Stevenson",0.77175210416317,0.28373789583683,2023,4,0,1,"CHI","GB","Jordan Love",0,0,5.568,"CB",23805,5118394
"308","Jaquan Brisker",0.848422154784203,0.0994878452157974,2023,4,0,1,"CHI","GB","Jordan Love",0,0,5.568,"S",23805,5118394
"309","Rasul Douglas",0.902600184082985,0.152889815917015,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-2.681,"CB",23805,5118433
"310","Jaire Alexander",0.998678564326838,0.0568114356731623,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-2.681,"CB",23805,5118433
"311","Keisean Nixon",0.816392630338669,0.239097369661331,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-2.681,"CB",23805,5118433
"312","De'Vondre Campbell",0.907965362071991,0.071944637928009,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-2.681,"LB",23805,5118433
"313","Rudy Ford",0.81253457069397,0.13537542930603,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-2.681,"S",23805,5118433
"314","Darnell Savage",0.997862400021404,-0.049952400021404,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-2.681,"S",23805,5118433
"315","Quay Walker",0.88687089830637,0.0930391016936302,2023,3,0,1,"GB","CHI","Justin Fields",0,0,-2.681,"LB",23805,5118433
"316","Tremaine Edmunds",0.904997386038303,0.0749126139616966,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.313,"LB",23805,5118458
"317","Tyrique Stevenson",0.903020069003105,0.152469930996895,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.313,"CB",23805,5118458
"318","T.J. Edwards",0.934520348906517,0.045389651093483,2023,1,0,1,"CHI","GB","Jordan Love",0,1,-0.313,"LB",23805,5118458
"319","Eddie Jackson",0.754922181367874,0.192987818632126,2023,1,0,1,"CHI","GB","Jordan Love",0,0,-0.313,"S",23805,5118458
"320","Jaylon Johnson",0.99366860371083,0.0618213962891698,2023,1,0,1,"CHI","GB","Jordan Love",0.5,0,-0.313,"CB",23805,5118458
"321","Kyler Gordon",0.987746662460268,-0.932256662460268,2023,1,0,1,"CHI","GB","Jordan Love",-0.5,0,-0.313,"CB",23805,5118458
"322","Tyrique Stevenson",0.758279055356979,0.297210944643021,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-2.031,"CB",23805,5118473
"323","Dominique Robinson",0.756558507680893,0.243441492319107,2023,3,0,1,"CHI","GB","Jordan Love",0.5,0,-2.031,"ED",23805,5118473
"324","T.J. Edwards",0.858733281493187,0.121176718506813,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-2.031,"LB",23805,5118473
"325","Jaquan Brisker",0.926310352981091,0.0215996470189095,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-2.031,"S",23805,5118473
"326","Jaylon Johnson",0.752851843833923,-0.697361843833923,2023,3,0,1,"CHI","GB","Jordan Love",-0.5,1,-2.031,"CB",23805,5118473
"327","Eddie Jackson",0.690820038318634,0.257089961681366,2023,3,0,1,"CHI","GB","Jordan Love",0,0,-2.031,"S",23805,5118473
"328","Darnell Savage",0.780315488576889,0.167594511423111,2023,1,0,1,"GB","CHI","Justin Fields",0,0,0.052,"S",23805,5118517
"329","Rudy Ford",0.806361123919487,0.141548876080513,2023,1,0,1,"GB","CHI","Justin Fields",0,0,0.052,"S",23805,5118517
"330","Keisean Nixon",0.707227051258087,0.348262948741913,2023,1,0,1,"GB","CHI","Justin Fields",0,1,0.052,"CB",23805,5118517
"331","Jaire Alexander",0.690820038318634,0.364669961681366,2023,1,0,1,"GB","CHI","Justin Fields",0,0,0.052,"CB",23805,5118517
"332","Quay Walker",0.781580105423927,0.198329894576073,2023,1,0,1,"GB","CHI","Justin Fields",0,0,0.052,"LB",23805,5118517
"333","Rasul Douglas",0.804882735013962,0.250607264986038,2023,1,0,1,"GB","CHI","Justin Fields",0,0,0.052,"CB",23805,5118517
"334","Quay Walker",0.792704522609711,-0.812794522609711,2023,2,0,1,"GB","CHI","Justin Fields",-0.5,0,0.728,"LB",23805,5118531
"335","Darnell Savage",0.99011223949492,-1.04220223949492,2023,2,0,1,"GB","CHI","Justin Fields",-1,0,0.728,"S",23805,5118531
"336","Rasul Douglas",0.994287030305713,0.0612029696942866,2023,2,0,1,"GB","CHI","Justin Fields",0,0,0.728,"CB",23805,5118531
"337","Rudy Ford",0.823516964912415,0.124393035087585,2023,2,0,1,"GB","CHI","Justin Fields",0,0,0.728,"S",23805,5118531
"338","Jaire Alexander",0.842872887849808,-0.787382887849808,2023,2,0,1,"GB","CHI","Justin Fields",-0.5,0,0.728,"CB",23805,5118531
"339","Keisean Nixon",0.851214855909348,-0.795724855909347,2023,2,0,1,"GB","CHI","Justin Fields",-0.5,0,0.728,"CB",23805,5118531
"340","Darnell Savage",0.858217939734459,0.0896920602655411,2023,2,0,1,"GB","CHI","Justin Fields",0,0,1.343,"S",23805,5118545
"341","Jaire Alexander",0.812527671456337,0.242962328543663,2023,2,0,1,"GB","CHI","Justin Fields",0,0,1.343,"CB",23805,5118545
"342","Quay Walker",0.911595858633518,0.0683141413664818,2023,2,0,1,"GB","CHI","Justin Fields",0,0,1.343,"LB",23805,5118545
"343","Rasul Douglas",0.924027569591999,0.131462430408001,2023,2,0,1,"GB","CHI","Justin Fields",0,0,1.343,"CB",23805,5118545
"344","Keisean Nixon",0.885372653603554,-0.829882653603554,2023,2,0,1,"GB","CHI","Justin Fields",-0.5,1,1.343,"CB",23805,5118545
"345","Rudy Ford",0.998119787313044,-0.0502097873130441,2023,2,0,1,"GB","CHI","Justin Fields",0,0,1.343,"S",23805,5118545
"346","Rasul Douglas",0.846674785017967,0.208815214982033,2023,2,0,1,"GB","CHI","Justin Fields",0,0,2.829,"CB",23805,5118587
"347","Darnell Savage",0.865627989172935,0.0822820108270645,2023,2,0,1,"GB","CHI","Justin Fields",0,0,2.829,"S",23805,5118587
"348","Jaire Alexander",0.752045303583145,0.303444696416855,2023,2,0,1,"GB","CHI","Justin Fields",0,0,2.829,"CB",23805,5118587
"349","Keisean Nixon",0.811765432357788,-0.756275432357788,2023,2,0,1,"GB","CHI","Justin Fields",-1,1,2.829,"CB",23805,5118587
"350","De'Vondre Campbell",0.997912553371862,-0.0180025533718616,2023,2,0,1,"GB","CHI","Justin Fields",0,0,2.829,"LB",23805,5118587
"351","Quay Walker",0.99625173676759,-0.01634173676759,2023,2,0,1,"GB","CHI","Justin Fields",0,0,2.829,"LB",23805,5118587
"352","T.J. Edwards",0.997426184592769,-0.0175161845927686,2023,2,0,1,"CHI","GB","Jordan Love",0,1,0.012,"LB",23805,5118642
"353","Tyrique Stevenson",0.997603124240413,0.0578868757595867,2023,2,0,1,"CHI","GB","Jordan Love",0,0,0.012,"CB",23805,5118642
"354","Jaquan Brisker",0.790164604783058,0.157745395216942,2023,2,0,1,"CHI","GB","Jordan Love",0,0,0.012,"S",23805,5118642
"355","Tremaine Edmunds",0.717899173498154,0.262010826501846,2023,2,0,1,"CHI","GB","Jordan Love",0,0,0.012,"LB",23805,5118642
"356","Jack Sanborn",0.807278126478195,0.172631873521805,2023,2,0,1,"CHI","GB","Jordan Love",0,0,0.012,"LB",23805,5118642
"357","Jaylon Johnson",0.770584732294083,0.284905267705917,2023,2,0,1,"CHI","GB","Jordan Love",0,0,0.012,"CB",23805,5118642
